T1,V1,W1
1486301400,231.3765232,235.1595625
1486305000,233.7354727,237.2684168
1486308600,236.3310184,240.1638966
1486312200,235.6886487,239.2442492
1486315800,237.249136,240.1973442
1486319400,239.9575873,243.1453744
1486323000,241.9740844,245.4099816
1486326600,239.3510807,242.9633437
1486330200,240.2347589,243.6363125
1486333800,240.0246699,243.3149412
1486337400,237.9991813,240.8979786
1486341000,234.667274,236.7468542
1486344600,231.7676381,233.1884323
1486348200,229.1520756,231.1743327
1486351800,228.6046142,229.6281853
1486355400,228.9794221,230.6469499
1486359000,230.2589272,232.7082163
1486362600,233.3738058,235.4088693
1486366200,238.0766442,239.9294177
1486369800,234.6806145,236.891907
1486373400,234.8592313,236.9547662
1486377000,235.6177904,237.593131
1486380600,237.601144,239.7538454
1486384200,236.8528724,238.8791356
1486387800,236.5867777,238.674737
1486391400,240.2040337,242.804686
1486395000,239.5252644,242.7715756
1486398600,240.1100529,242.4326677
1486402200,240.6120355,243.3374792
1486405800,242.3123564,245.3072425
1486409400,240.5005352,243.5996062
1486413000,241.8138561,245.181698
1486416600,241.7603032,244.8681005
1486420200,240.0174033,243.2177435
1486423800,237.8584507,240.6894695
1486427400,234.4652812,236.4418064
1486431000,231.1853806,232.6677272
1486434600,229.7152984,230.1340316
1486438200,228.0487159,230.1740844
1486441800,230.4722977,232.930695
1486445400,229.8605882,231.7980835
1486449000,232.8567879,234.9588957
1486452600,235.3581478,237.0732604
1486456200,231.6666903,233.777324
1486459800,232.2577,233.8948046
1486463400,233.2498416,234.9636509
1486467000,234.6907834,236.3730986
1486470600,232.9313137,236.1469934
1486474200,233.2305419,235.667062
1486477800,235.4613369,239.2706214
1486481400,237.386842,241.4553888
1486485000,241.4611751,244.4266624
1486488600,240.8521771,243.5708192
1486492200,241.5113275,244.6218947
1486495800,240.4701234,244.0502692
1486499400,241.0553006,244.7345058
1486503000,239.2156597,242.2975946
1486506600,239.3128201,242.2507875
1486510200,236.565961,239.6902029
1486513800,233.6393207,235.0634248
1486517400,230.2930798,231.749788
1486521000,232.0987792,233.3364178
1486524600,230.2929887,231.1588234
1486528200,230.0042571,231.8988679
1486531800,228.0868437,230.576949
1486535400,230.5076241,233.1324544
1486539000,236.2359733,237.2578527
1486542600,232.8614535,234.5808737
1486546200,232.0490777,234.3520666
1486549800,233.1862195,234.7240576
1486553400,235.4867078,237.5491841
1486557000,233.9343046,235.772948
1486560600,234.5311497,237.0233781
1486564200,235.8691719,239.87742
1486567800,238.3680609,241.7020669
1486571400,239.8399313,243.0970673
1486575000,240.562607,243.4755126
1486578600,240.6171632,243.8576803
1486582200,240.9986115,244.2125215
1486585800,239.6436002,242.9220283
1486589400,239.9905492,243.3787506
1486593000,240.6866475,243.7145742
1486596600,235.5423179,237.7741525
1486600200,234.7976575,236.2023391
1486603800,231.7162139,232.9213569
1486607400,228.8566858,230.5013568
1486611000,229.6028979,230.6790513
1486614600,227.6890489,230.2809076
1486618200,228.3461129,231.0702899
1486621800,231.3524449,233.3233104
1486625400,236.0551603,237.9011522
1486629000,231.4643249,234.2827393
1486632600,231.9188762,234.0340485
1486636200,232.8002266,234.6911845
1486639800,233.5166315,235.6150179
1486643400,233.4560205,235.6830385
1486647000,233.2644501,235.0818262
1486650600,234.8009905,237.6500775
1486654200,235.3668185,238.6840933
1486657800,237.5476514,240.2797079
1486661400,240.4079096,242.9827936
1486665000,239.9920084,242.9135497
1486668600,241.5723783,244.7452196
1486672200,242.6628131,245.7355062
1486675800,239.7580571,242.9510204
1486679400,239.9759536,242.540271
1486683000,237.6697066,240.4502158
1486686600,234.0939891,236.2106789
1486690200,232.2546573,233.6986563
1486693800,229.9709412,231.9545849
1486697400,229.3629766,230.859815
1486701000,228.071652,229.9451428
1486704600,228.6801631,230.3530532
1486708200,229.7754834,231.8474782
1486711800,234.9902379,236.3774419
1486715400,232.0015944,234.2418648
1486719000,230.854104,233.6413203
1486722600,231.6694409,234.9899405
1486726200,234.3998063,236.4885417
1486729800,232.7632029,235.0958401
1486733400,233.3317674,235.7726236
1486737000,237.2424897,238.7948654
1486740600,239.7865293,243.9453237
1486744200,239.8502525,242.2183622
1486747800,239.6060966,242.5959468
1486751400,241.7987496,244.8622573
1486755000,239.5481681,243.0952337
1486758600,238.4983454,241.9717701
1486762200,239.0962525,242.425055
1486765800,239.3017992,242.287554
1486769400,236.2373946,239.2295502
1486773000,234.8011574,236.8890744
1486776600,230.9489352,232.3880249
1486780200,231.3968876,232.3777773
1486794600,235.7061287,237.5974425
1486798200,240.8172349,242.6687617
1486801800,236.7476204,239.7708771
1486805400,236.4440169,238.9408479
1486809000,238.4661309,240.6505951
1486812600,239.3784295,241.6134966
1486816200,235.8879243,239.8104861
1486819800,235.3100007,238.4524415
1486823400,234.4140087,236.764202
1486827000,230.8148919,233.9324803
1486830600,232.9579945,236.3696907
1486834200,235.4386849,238.4416604
1486837800,238.5233613,241.0352624
1486841400,238.7859117,241.7926451
1486845000,239.9107307,243.2322645
1486848600,240.2298191,243.291201
1486852200,240.439406,243.529574
1486855800,240.7345756,243.3368501
1486859400,239.3747081,242.2668935
1486863000,237.0766554,238.9529461
1486866600,234.8815309,236.5827595
1486870200,230.5954198,232.2160036
1486873800,229.5901782,230.5256443
1486877400,227.3707232,228.4434117
1486881000,229.0999842,231.52685
1486884600,232.8122455,234.645955
1486888200,232.1042472,234.6180512
1486891800,234.0209176,235.6923695
1486895400,236.1666524,237.889814
1486899000,237.0977612,239.9637703
1486902600,232.6978517,235.4254971
1486906200,230.3998778,232.8185128
1486909800,233.1818918,235.6734163
1486913400,235.4265249,238.6583724
1486917000,238.5398863,241.5049492
1486920600,240.5323677,243.3731928
1486924200,242.370073,245.6361903
1486927800,240.4480618,243.5626135
1486931400,241.7771524,245.0844702
1486935000,242.5165426,245.9847569
1486938600,243.0867954,246.0430723
1486942200,241.848195,244.0197288
1486945800,238.3128984,240.1725727
1486949400,234.9697519,236.3039533
1486953000,234.8634772,235.9374809
1486956600,230.3703679,232.6073572
1486960200,228.4051269,230.0961235
1486963800,229.9166223,232.2415603
1486967400,232.5625104,236.386183
1486971000,239.3996957,240.3551266
1486974600,233.9352958,236.5140035
1486978200,233.3505213,235.4136984
1486981800,234.4989426,236.3239789
1486985400,237.5178231,239.8579049
1486989000,236.9229784,239.3433013
1486992600,237.594613,240.6129269
1486996200,240.755238,243.7973205
1486999800,236.3389822,240.4834432
1487003400,232.1096674,235.9613652
1487007000,232.7065725,235.5506941
1487010600,236.0866739,238.7860693
1487014200,238.1584517,241.2147171
1487017800,239.5641124,242.7498694
1487021400,240.5766104,243.6076312
1487025000,241.3190963,244.2597748
1487028600,238.5983056,240.8074715
1487032200,234.0643196,236.4181743
1487035800,229.7738982,231.4532186
1487039400,230.7708952,232.8480816
1487043000,234.8316107,236.8818137
1487046600,230.4423603,231.1202283
1487050200,230.6622004,231.9086867
1487053800,232.1023482,234.5258022
1487057400,238.4534031,240.1696021
1487590200,238.2718638,240.4577081
1487593800,235.6267463,238.48733
1487597400,237.6446888,240.3039227
1487601000,240.3092909,243.5007315
1487604600,239.4251728,244.3911579
1487608200,239.1773173,241.9678588
1487611800,237.9403014,239.7428355
1487615400,239.4068081,241.0764209
1487619000,240.7346022,242.2478434
1487622600,241.691492,243.2808484
1487637000,238.517469,240.5194186
1487763000,239.7968604,241.7678572
1487766600,240.152499,242.8795732
1487770200,239.7412436,242.4574934
1487773800,239.7740907,242.5828012
1487777400,239.967135,244.0295637
1487781000,236.6396858,238.8898706
1487784600,239.3142592,241.6124904
1487788200,240.5715609,242.359285
1487791800,242.4755019,244.361577
1487795400,229.6021922,231.5950026
1487799000,240.1820601,242.2134771
1487802600,240.9517225,243.5149546
1487806200,239.4863461,242.1062267
1487831400,236.2960111,238.6097226
1487835000,240.6137878,242.7960095
1487838600,231.3924246,233.799526
1487842200,234.4636212,236.4629869
1487845800,236.7052857,238.5123977
1487849400,238.006966,241.0422819
1487853000,233.0682852,235.8252601
1487856600,238.1732674,240.9062425
1487860200,240.2440283,243.7569285
1487863800,237.480133,241.2145549
1487867400,239.1257179,242.8455407
1487871000,241.4121869,243.9359155
1487874600,236.2050859,238.2769406
1487878200,238.3858114,241.2949642
1487881800,239.5291536,242.5274813
1487885400,241.0110073,243.9069259
1487889000,241.7006356,244.5125524
1487892600,238.0483946,240.0969207
1487896200,237.3501572,240.0022651
1487899800,235.2331758,237.8989369
1487903400,235.715375,237.7877081
1487907000,233.3070544,236.2591957
1487910600,234.5218062,236.4340799
1488270600,231.4626144,233.3904657
1488274200,232.5449437,234.4199264
1488277800,233.4888292,235.7479468
1488281400,233.0258405,235.4367871
1488285000,230.5013339,233.7293285
1488288600,236.4811102,239.2222513
1488292200,239.8680361,242.9605111
1488295800,238.7288842,242.0550517
1488310200,241.1871162,243.0703674
1488313800,241.2944727,243.31521
1488317400,241.8057001,243.6771444
1488321000,238.1548388,239.84965
1488324600,235.3726082,236.7818958
1488328200,231.7458792,233.5780656
1488331800,232.3475545,234.1025692
1488335400,229.3138311,231.7239669
1488339000,226.4811538,232.6666013
1488342600,227.2313908,229.2840696
1488346200,228.6421105,230.6541373
1488349800,230.7397122,233.2710366
1488353400,236.2698098,238.6401415
1488357000,232.1121027,233.8898715
1488360600,232.4183606,233.8314394
1488364200,233.5276998,234.8653098
1488367800,236.3929472,238.5758793
1488371400,233.8238502,237.3040879
1488375000,235.9119246,238.5338529
1488378600,237.072948,239.6523168
1488382200,239.7392163,241.1872242
1488385800,235.5860795,238.7718279
1488389400,236.4802423,236.4809947
1488393000,241.8013481,241.8654065
1488396600,241.8958473,242.2037201
1488439800,235.851012,238.1741668
1488443400,232.7676524,235.0002603
1488447000,232.3794295,234.2585403
1488515400,227.6376824,230.169952
1488519000,222.7237388,225.2246615
1488529800,230.0383488,232.2519115
1488533400,232.8735053,234.5696879
1488537000,236.5305845,238.9364448
1488540600,237.6838621,240.1690018
1488544200,238.8507357,241.1571579
1488551400,235.737685,239.1752771
1488555000,240.4679347,242.9732862
1488558600,238.2749165,239.594453
1488562200,238.8775319,239.8316664
1488565800,240.4448025,241.4354545
1488569400,242.0780001,243.1570631
1488634200,236.3863257,239.0401954
1488637800,239.0897628,241.6211201
1488641400,241.0818607,243.3877663
1488645000,238.9140294,240.3594214
1488648600,237.5138854,238.4908774
1488706200,235.9645239,237.6164297
1488709800,237.8870247,239.4852854
1488713400,239.0855909,241.1379174
1488717000,235.2678238,238.5029953
1488720600,235.6555171,238.70521
1488724200,237.213614,240.5800814
1488727800,232.5770836,241.0679193
1488731400,238.6554736,241.1210593
1488735000,238.1260401,240.6729355
1488738600,241.7195504,244.2576315
1488742200,239.940384,242.4261091
1488745800,239.505542,241.8883733
1488749400,241.0646072,243.6537531
1488753000,240.7220444,243.1374605
1488756600,238.3543944,240.3372321
1488760200,229.8302143,232.9242573
1488763800,230.2127381,231.4745912
1488767400,228.4091473,229.8847212
1488771000,226.1360787,232.376343
1488774600,228.1790637,231.5695471
1488778200,227.21004,230.3205834
1488781800,234.1384196,236.25439
1488785400,238.70532,241.0357737
1488789000,229.7916286,238.8641251
1488792600,234.2416544,236.3301395
1488796200,232.44827,236.5287043
1488799800,236.7499774,238.8986614
1488803400,230.5151017,233.3500539
1488807000,236.3892367,239.160233
1488810600,236.9227591,239.1700137
1488814200,240.094481,242.9342038
1488817800,238.6278152,240.8877669
1488821400,240.1902895,242.1008421
1488825000,240.8189508,241.9446865
1488828600,239.7906461,241.2676942
1488832200,241.3490638,243.3373973
1488835800,240.5890142,243.0328957
1488839400,238.4219711,240.8005109
1488843000,239.3558848,241.9017423
1488846600,236.0291344,238.2273153
1488850200,232.7119149,235.0926367
1488853800,228.8328413,231.1813765
1488861000,227.4501144,230.4516404
1488864600,229.3064005,231.9471447
1488868200,232.2835311,234.5659877
1488871800,239.9183094,241.8265894
1488875400,233.3163006,235.646974
1488879000,233.5431895,235.764562
1488882600,233.938016,235.9673793
1488886200,237.0973189,239.1048154
1488889800,237.7674953,240.676387
1488893400,236.9126329,239.6732457
1488897000,240.3568519,244.2166308
1488900600,239.635249,242.6001784
1488904200,239.0758524,240.8703013
1488907800,239.8383435,241.9828068
1488911400,240.5082897,242.5465193
1488915000,236.5571887,238.7397384
1488918600,242.2966107,244.6989509
1488922200,240.0949448,242.7968612
1488925800,236.3869524,243.0660817
1488929400,238.0076509,240.7609525
1488933000,235.0707391,237.2866286
1488936600,229.3510269,230.5881226
1488940200,229.2088201,231.0448992
1488943800,227.6038325,228.7626234
1488947400,225.0387571,227.7992863
1488951000,228.3682835,229.4044074
1488954600,228.3134545,229.8253747
1488958200,238.1637068,240.6901037
1488961800,232.5447561,235.1909783
1488965400,230.5201089,234.8911664
1488969000,233.7146761,235.8103549
1488972600,233.2403325,235.6324468
1488976200,236.9735062,239.310704
1488979800,239.3201538,242.7637035
1488983400,240.692144,244.3652936
1488987000,241.333722,244.0325569
1488990600,237.0713666,239.44442
1488994200,237.1731161,238.7082625
1488997800,239.2491698,241.1773109
1489001400,240.7351494,242.9534691
1489005000,240.5720465,242.839583
1489008600,240.8950487,243.5978726
1489012200,240.0834543,242.7881627
1489015800,237.9135686,240.5087282
1489019400,233.9247896,236.7454835
1489023000,231.6711987,234.7620279
1489026600,228.6822006,231.3608394
1489030200,227.8988589,229.1247411
1489033800,229.7657886,233.1081
1489037400,230.9842165,233.3361187
1489041000,235.7169436,237.6605321
1489044600,242.8239447,245.1550779
1489048200,238.5520095,241.1582935
1489051800,237.6719604,239.4717914
1489055400,238.9329841,240.5805595
1489059000,241.6185101,243.8740776
1489062600,235.8544737,238.3413981
1489066200,236.0112615,238.7891822
1489069800,239.3322795,242.6372507
1489073400,240.5303941,243.6954022
1489077000,241.4129911,244.3432842
1489080600,241.8761514,244.222345
1489084200,239.7185635,241.9109363
1489087800,241.0652379,243.3667502
1489091400,240.1663771,242.6339802
1489095000,241.1631544,243.8183123
1489098600,241.9016633,244.1718671
1489102200,239.837716,242.3856587
1489105800,235.4220639,237.9446605
1489109400,231.9148195,234.3680806
1489113000,228.0548306,232.0336558
1489116600,231.4192446,232.859769
1489120200,226.2271755,231.8740034
1489123800,228.1459227,229.8112581
1489127400,232.179321,234.495053
1489131000,237.4898915,239.9973436
1489134600,235.2416356,238.0378784
