,T1,V1,W1,CNumber,Closeness_Value
4991,1512520200.0,230.79579520000001,232.17275410000002,2.0,0.004938931798446598
2543,1483777800.0,236.0904359,239.36732499999997,2.0,0.0017322281201478233
3958,1513229400.0,228.6874066,230.8391809,2.0,0.006500659653150286
3955,1484371800.0,240.1548288,243.2048442,2.0,0.0017525286112307736
3947,1512437400.0,230.8452198,232.12290170000003,2.0,0.005060187322358937
3941,1513834200.0,231.5174027,233.06348260000001,2.0,0.009229202141067807
3937,1498105800.0,225.32290949999998,227.5197204,2.0,0.015176664691745048
1583,1485023400.0,239.2869806,242.42154549999998,2.0,0.00820255377482892
952,1504413000.0,226.53811629999998,229.9580717,2.0,0.007855744074861117
2559,1483781400.0,236.0640881,238.2185112,2.0,0.009484140939661488
3912,1511310600.0,231.25489180000002,231.6242413,2.0,0.009958172740881222
1577,1483385400.0,240.9699686,245.1819735,2.0,0.003469089403003156
962,1512696600.0000002,230.11562860000004,230.3797662,2.0,0.003560085562235679
966,1484123400.0,234.7242192,238.6354691,2.0,0.0038215818304657835
967,1484328600.0000002,239.3048187,242.57611380000003,2.0,0.001694250556224943
3786,1511224200.0,231.25201159999997,231.9396841,2.0,0.011902565227590997
3782,1510273800.0,230.46598459999998,231.28823429999997,2.0,0.007490261871090238
1031,1511062200.0,230.182711,232.4597682,2.0,0.012364688818712825
3779,1483032600.0,238.5221561,241.9273763,2.0,0.004544305895276739
3584,1510201800.0,227.9004147,230.06717519999998,2.0,0.003390205290612062
3571,1484047800.0,238.42142760000002,240.2633688,2.0,0.009103242554578173
1524,1484065800.0,237.07025399999998,241.6677197,2.0,0.0018134404281967902
3566,1527631200.0,234.9089896,236.9939592,2.0,0.011162170024304563
1521,1513575000.0,230.50655070000002,230.9467515,2.0,0.0014104195967813732
2683,1484256600.0,247.960243,251.7139846,2.0,0.0015909483694400547
1129,1482683400.0,232.8099524,236.9089643,2.0,0.0037744857415413554
2688,1513308600.0,232.6622574,232.31499660000003,2.0,0.014385165075118446
3524,1483119000.0,234.3317408,237.7851725,2.0,0.0020379688075330958
1136,1482687000.0000002,234.5465583,238.0071539,2.0,0.006362521178356454
1514,1483972200.0,237.4811109,242.64089080000002,2.0,0.0035018893021557026
3518,1514122200.0,231.0604848,233.53560469999996,2.0,0.013091159720502437
2701,1484411400.0,238.5024563,241.7427606,2.0,0.0030755550202106225
1144,1527530400.0,233.822943,234.7413427,2.0,0.009990525362669983
2704,1508059800.0,229.2088632,230.0277722,2.0,0.004921473899491002
3486,1485196200.0,241.12604449999998,244.0486674,2.0,0.007453298233561813
3482,1484400600.0,233.5478171,236.5990115,2.0,0.01487811099391606
2710,1514287800.0,232.1972906,233.48356300000003,2.0,0.013610169710609656
1507,1512268200.0000002,231.2482699,232.26222180000002,2.0,0.00850670656303379
1161,1482924600.0,239.4892534,241.9306338,2.0,0.009326196513395564
1506,1513657800.0,229.60495689999996,231.8539124,2.0,0.0027721874297898224
3464,1484407800.0,239.6181732,243.7102497,2.0,0.0015178910356988958
3450,1485887400.0,241.3707675,244.45706449999997,2.0,0.015483819219797284
3589,1483356600.0,235.6170547,237.7781423,2.0,0.009561362204649907
1180,1527663600.0,234.58470450000002,236.1635859,2.0,0.007673311889561456
3602,1482604200.0,240.3339947,244.09128999999996,2.0,0.013495187890095704
1532,1502857800.0,227.0819136,229.6916389,2.0,0.014319456061763484
3778,1482787800.0,239.2921981,242.8130037,2.0,0.008658426549007938
2618,1512009000.0,229.9350325,232.16242,2.0,0.005408857818326252
3768,1514190600.0,230.91976759999997,233.3337018,2.0,0.010463564190833344
3749,1484526600.0,236.6337701,238.9577257,2.0,0.013058280828866314
1047,1527764400.0,235.4911647,236.84050040000002,2.0,0.00678985156406925
3731,1506745800.0,227.0724442,230.3217029,2.0,0.0050749023588141035
3730,1482982200.0,232.1414998,235.0171,2.0,0.00791181425360535
2635,1485192600.0,239.49470510000003,241.97061760000003,2.0,0.0128669122801076
3712,1482665400.0,233.2020677,236.4776825,2.0,0.006940293999305368
1065,1484271000.0,238.88245450000002,240.75768050000002,2.0,0.009131517794252975
1068,1509413400.0000002,230.18040279999997,232.00060700000003,2.0,0.016279781838787883
1069,1484220600.0,239.6861083,241.0594842,2.0,0.011844944467965484
3690,1512016200.0,230.51448260000004,232.9538742,2.0,0.014620485381046568
2645,1483342199.9999998,235.481243,238.26208610000003,2.0,0.004423145302155875
1075,1485070200.0,243.5815237,245.46488229999997,2.0,0.006591494760030572
3664,1508905800.0,228.4809912,231.57100559999998,2.0,0.010128883377235698
1540,1484353800.0,235.11941040000002,237.9678125,2.0,0.010760055001183454
3650,1482237000.0,231.2501173,234.3058219,2.0,0.016819137913959194
1087,1510885799.9999998,231.2703727,231.5158472,2.0,0.012030512450842898
3641,1512477000.0,230.86721130000004,232.30039789999998,2.0,0.0062336014058167405
3623,1484148600.0,238.81346909999996,243.5238991,2.0,0.002034943322932562
1097,1482532200.0,240.392415,244.1238306,2.0,0.015170239205742187
3608,1482733800.0,232.7481897,235.71089220000002,2.0,0.008404768361228753
3606,1482543000.0,235.40005710000003,237.84183069999997,2.0,0.01516895610654829
5001,1510453800.0,231.06173310000003,231.99351270000003,2.0,0.015522644605309553
705,1514205000.0,231.1710336,232.98014940000002,2.0,0.006535417472476077
5847,1511317800.0,230.66689379999997,232.5060993,2.0,0.012921987087407476
5631,1527451199.9999998,235.4021643,237.0153291,2.0,0.00868113037011202
1995,1527678000.0,235.046077,236.574104,2.0,0.007213196370057521
143,1507095000.0,227.54876310000003,228.5181554,2.0,0.007669432817867711
1994,1512613800.0,230.2289954,232.3535116,2.0,0.005400785684831601
1884,1527447600.0,233.7263568,234.91086750000002,2.0,0.010430351548391404
1990,1506749400.0,226.9289172,229.7547162,2.0,0.0016163824748639617
2084,1482384600.0,230.90771280000004,234.01399019999997,2.0,0.013058202435092175
139,1511407800.0,230.7324626,232.38654229999997,2.0,0.011383599379300233
5244,1514255400.0,232.35629029999998,233.5243601,2.0,0.014947235334807737
338,1508297400.0000002,228.5095034,231.32191389999997,2.0,0.009022192579402072
1789,1511839799.9999998,231.04982269999996,231.3141412,2.0,0.00550534655720016
136,1511659800.0,231.35989769999998,232.3369197,2.0,0.01302207329636232
1913,1506828600.0,226.1346672,228.3559574,2.0,0.012463094082916385
5883,1508725800.0,229.55623850000003,230.39787159999997,2.0,0.005134109229964731
335,1512556200.0,230.8359344,232.4275905,2.0,0.0068680927532531804
5234,1482557400.0000002,230.6998206,234.09816089999998,2.0,0.007514082217756358
332,1482636600.0,231.5132961,234.42101039999997,2.0,0.010899425048259134
1997,1512005400.0,230.98792719999997,232.1373578,2.0,0.007485067951306622
5594,1482625800.0,237.0294256,240.2854555,2.0,0.009842092297383857
161,1482449400.0,237.206851,240.98067759999998,2.0,0.013126652986989893
2073,1483014600.0,235.75081199999997,237.92269679999998,2.0,0.011011140923908315
5274,1506043800.0,227.7820591,230.3622062,2.0,0.006489323472455884
5272,1527199200.0,233.32527200000004,234.3366985,2.0,0.01377320184913966
5608,1512131400.0,230.0288485,232.0883056,2.0,0.0043997968031242824
5821,1482946200.0,240.3575858,243.7709597,2.0,0.007176418760808221
5611,1514003400.0,231.5660194,232.3847697,2.0,0.0039195607172953974
5268,1485077400.0,240.7812813,242.9981424,2.0,0.00990976083802817
152,1511577000.0,229.9744659,231.51104690000003,2.0,0.0018768301846320721
5264,1483839000.0,236.1147602,239.08983729999997,2.0,0.0033481220902454975
5622,1509622200.0,227.8811289,229.5197218,2.0,0.004290053431047231
329,1506753000.0000002,227.6279503,230.380018,2.0,0.004101145420080145
1998,1482406200.0,235.383378,238.06352520000002,2.0,0.016222749272857773
2075,1484238600.0,237.4279612,241.5380025,2.0,0.0018562963171119549
5886,1506054600.0,227.71337669999997,231.07250520000002,2.0,0.016381201049494216
133,1483392600.0,238.96401590000002,242.76047970000002,2.0,0.0014328396693618502
1911,1483126200.0,237.9529512,241.5977533,2.0,0.0029463022863089995
2113,1484469000.0,236.2071106,238.4856023,2.0,0.014034199795711865
373,1512563400.0,231.06681179999998,232.82796169999997,2.0,0.011392734999614856
5704,1508560200.0,226.88793280000002,229.19765040000001,2.0,0.007917542991161423
5707,1527426000.0,234.1140414,236.61486940000003,2.0,0.014013512074327888
5708,1513222200.0000002,232.0387084,231.2862529,2.0,0.009206328654797433
5712,1482975000.0,236.499569,238.58536129999996,2.0,0.011602383354011333
369,1483277399.9999998,229.118914,232.15864479999996,2.0,0.014539769011496496
5171,1501738200.0,226.6753367,228.8894931,2.0,0.010853976788525033
52,1484202600.0,234.15960520000002,236.7899182,2.0,0.013539989708483132
379,1483396200.0,239.16703780000003,242.8938339,2.0,0.001499411989801139
1853,1485289800.0,238.7309216,241.5910969,2.0,0.014285915657121945
380,1482985800.0,233.4315599,236.09516459999998,2.0,0.0085720277876677
5162,1513852200.0,231.3433702,232.8151631,2.0,0.006507121280512364
5158,1513571400.0,230.2970037,233.2595563,2.0,0.013007205390869537
5717,1507563000.0,229.1239645,229.70097270000002,2.0,0.006672317403343245
5695,1527422400.0,235.35564309999998,237.571425,2.0,0.01413950107230384
2106,1483428600.0,237.6077977,240.3452205,2.0,0.003335947290790688
362,1483799400.0,237.02077710000003,240.1443428,2.0,0.0016978192512234341
5214,1511238600.0,229.8338684,232.3953386,2.0,0.010532778716314493
5209,1511314199.9999998,230.7152079,232.44403389999997,2.0,0.012432293027840954
1846,1510713000.0,230.0935741,231.0898763,2.0,0.002958105379287165
131,1506133800.0,227.28063280000003,230.53343349999997,2.0,0.008185240650903931
1989,1527624000.0,234.23657069999996,235.65564920000003,2.0,0.00800008119428559
5200,1482618600.0,239.5882322,243.3473073,2.0,0.012275678263228071
5816,1527829200.0,236.63155099999997,237.2971398,2.0,0.006863812498313948
355,1485019800.0,237.5172639,240.23323050000002,2.0,0.014454491404350423
356,1482453000.0,235.18491449999996,238.60011240000003,2.0,0.011337751299888425
5688,1510461000.0,230.44032759999996,231.9410445,2.0,0.010705247729282125
1783,1510288200.0,229.4734025,231.09637989999996,2.0,0.0018808502886103811
359,1483194600.0,237.42654090000002,240.71581550000002,2.0,0.0025996632602583503
5192,1514421000.0,228.73415380000003,230.1544975,2.0,0.01669945381637001
5190,1509330600.0,230.1267406,231.6021389,2.0,0.012216479590740958
1985,1482971400.0,235.9837012,238.9138454,2.0,0.0056002886856571284
5591,1483353000.0,233.16926370000002,235.4986628,2.0,0.01238252267761158
5284,1484375400.0,238.5055309,240.2894849,2.0,0.011506420563750579
2071,1511231400.0,229.9407202,231.5475115,2.0,0.0028169088780697353
166,1509888600.0,229.8862311,231.7119145,2.0,0.008914057519156747
1815,1514176200.0,231.67639580000002,232.9859562,2.0,0.007557512007125587
215,1502242200.0,225.55419970000003,227.0038923,2.0,0.013573679132865888
1924,1510025400.0,230.5245279,231.51634360000003,2.0,0.010359076633551349
5487,1527577200.0,235.547917,236.85404569999997,2.0,0.00673231975044778
1827,1512178200.0,231.15693520000002,232.0088171,2.0,0.0068485794006244004
39,1485009000.0,240.5237595,244.3621454,2.0,0.00508083136010691
5485,1514435400.0000002,231.17534790000002,231.2614516,2.0,0.0017826121188305008
36,1510882200.0,231.1369433,231.9999032,2.0,0.013427410923615046
5397,1484008200.0,236.3600452,238.7505228,2.0,0.00800290380228839
259,1507998599.9999998,228.7865133,229.9672008,2.0,0.002318164821417815
209,1483399800.0,238.4080002,241.7282476,2.0,0.0014905688291150358
5516,1485203400.0,241.6981122,244.9763589,2.0,0.005839884924910952
263,1513938600.0,231.23075999999998,232.89316510000003,2.0,0.006673291031816228
205,1482708600.0,240.0468073,242.9765328,2.0,0.011564202197647568
35,1486071000.0,241.8258796,245.3265161,2.0,0.016283478152327554
1817,1527490800.0,235.18389319999997,236.7370115,2.0,0.007577581359832142
5484,1510590600.0,228.57910250000003,231.0478852,2.0,0.0021516707173715698
220,1484224200.0,236.0100284,238.3540865,2.0,0.011103223806498409
5844,1484577000.0,234.43421870000003,237.23706740000003,2.0,0.016891691594438107
231,1482517800.0,239.53113970000004,244.1110139,2.0,0.016328853586497806
5024,1510129800.0,230.23976719999996,231.7787694,2.0,0.00994390714726982
5436,1509593400.0,229.7473741,230.2432842,2.0,0.004208554691145371
1876,1482417000.0,238.4081236,241.36239820000003,2.0,0.016485788730483203
238,1484119800.0,238.88614850000002,240.3181553,2.0,0.012495153187250039
5435,1514017800.0,230.26376429999996,230.9457384,2.0,0.0016873872503237477
5433,1485811800.0,240.4619198,243.5795347,2.0,0.01665103232682162
5424,1485981000.0,241.8629824,245.09751759999997,2.0,0.015288023753715574
224,1483165800.0,231.9207163,234.2823974,2.0,0.01489378720373901
223,1511674200.0,230.3196185,231.7783323,2.0,0.0038098277886509015
5421,1482705000.0,241.0933119,244.7941598,2.0,0.01224909462045563
1877,1507170600.0,227.8000749,229.0894432,2.0,0.002270053747856683
5420,1484433000.0,239.53613579999998,242.9364569,2.0,0.001864900049977694
5419,1482712200.0,238.2183258,241.3144554,2.0,0.009620718352935154
204,1483169400.0,235.3822219,238.1625025,2.0,0.00511373453556571
5156,1483072200.0,228.0349703,231.1428453,2.0,0.01574258777857214
1829,1511861400.0,230.7864721,232.30362659999997,2.0,0.008563458854059599
200,1485243000.0,241.4331408,243.5233062,2.0,0.011050866110604046
1880,1508995800.0,229.70080609999997,231.4667707,2.0,0.010343197878586067
5322,1527642000.0,233.2878174,235.50311410000003,2.0,0.01639165791573242
177,1510630200.0,230.65256129999997,231.81565459999996,2.0,0.010005247690175016
175,1485297000.0,240.1597557,242.93602290000004,2.0,0.011124706960771504
5576,1510306200.0,230.3482199,231.3752448,2.0,0.00691561608945303
297,1485815400.0,241.7572681,244.7735895,2.0,0.013665802761354675
1801,1483767000.0,231.8073632,234.61049740000004,2.0,0.013756225740431902
173,1485106200.0,239.2701381,242.7778081,2.0,0.008331549431882355
299,1527109200.0,235.36905430000002,236.94887589999996,2.0,0.008535597699453775
5293,1511091000.0,229.23814550000003,231.77833540000003,2.0,0.004974398900738396
5584,1483173000.0,232.8893578,235.95051530000003,2.0,0.004874388851486742
305,1504107000.0,226.4827501,230.0449568,2.0,0.010436064811428336
168,1512181800.0,230.6898453,232.47063090000003,2.0,0.008410013913901854
5287,1482931800.0,237.9150027,241.2981753,2.0,0.005397848735139052
1798,1511098200.0,230.26050880000003,232.5906435,2.0,0.014030452398341747
5335,1509499800.0,230.46280030000003,231.18545330000003,2.0,0.01103532142871429
5337,1511141400.0,230.48376340000002,232.4385649,2.0,0.012449143658233661
5563,1514021400.0,232.0347286,233.2906745,2.0,0.012358526654480785
266,1496370600.0,222.74241050000003,225.84751949999998,2.0,0.0062861435537267816
5523,1509078600.0,229.5131219,231.8718682,2.0,0.013768258777872302
5524,1527174000.0,234.3967341,237.08735170000003,2.0,0.01570337913167988
2047,1484404200.0,235.6898633,239.5739824,2.0,0.005484777347309054
5378,1485102600.0,236.5907459,240.769207,2.0,0.01337131606149533
195,1514075400.0,232.2310477,233.65635729999997,2.0,0.016899103516570497
193,1512693000.0,232.06936840000003,232.13629249999997,2.0,0.011623177138895414
5857,1508117400.0,229.07685489999997,230.531663,2.0,0.00451919986070331
5361,1483104600.0,233.7114021,236.23660640000003,2.0,0.009106594101353414
5539,1482503400.0,239.89777000000004,243.6750654,2.0,0.01526311430807869
2010,1483227000.0,239.6766491,243.0177247,2.0,0.0033012460173683466
5353,1484418600.0,239.28223260000001,243.01278060000004,2.0,0.0016536017144049872
279,1485210600.0,239.2576884,242.3115721,2.0,0.010953514179542254
2056,1513989000.0,231.37487100000004,233.2873248,2.0,0.010639145422855706
1926,1482579000.0,236.524353,239.23583629999996,2.0,0.012689961950418216
5518,1482823800.0,234.8691881,237.1391709,2.0,0.012703936926984686
384,1527634800.0,234.61858250000003,236.5215167,2.0,0.00953289133868509
5240,1510191000.0,230.88691760000003,231.651121,2.0,0.013217471203151655
1773,1509769799.9999998,230.3340162,231.60855189999998,2.0,0.01107620275928438
5929,1513593000.0,231.2697336,232.2320565,2.0,0.003392767612696402
5134,1483129800.0,239.0442211,242.9263126,2.0,0.003785103420639878
1959,1527318000.0,235.1693723,237.3410513,2.0,0.012914948273757656
5910,1482672600.0,230.27610180000002,233.5342449,2.0,0.007792505737844413
5908,1514086200.0,231.48881569999998,232.3713056,2.0,0.003336986767869676
5048,1510651800.0,230.59914729999997,232.4132454,2.0,0.015455457904032029
5047,1510644600.0,229.7715681,231.244341,2.0,0.002408569649890508
1766,1505957400.0,227.8930583,230.1273768,2.0,0.0050650761829613925
5105,1484436600.0,237.56614250000004,240.8190573,2.0,0.0044713394492607045
5782,1509161400.0,229.7609259,231.8479109,2.0,0.013881400730366514
5102,1513845000.0000002,231.17443319999998,232.5166403,2.0,0.00397992587391495
5902,1510612200.0,230.4362439,232.36628539999998,2.0,0.014394803811049798
396,1483234200.0,238.42681740000003,241.1995045,2.0,0.004210902747601537
5146,1485286200.0,237.73570749999996,240.75641059999998,2.0,0.01640485170774956
